source,url,title,page,alias_matched,match_context,match_location,needs_manual_review,confidence
Webpage,https://doi.org/10.1007/s13555-026-01822-x,Achieving Canadian Treat-to-Target Criteria in Moderate-to-Severe Atopic Dermatitis: A Retrospective Analysis of Outcomes from Real-World Canadian Practice | Dermatology and Therapy | Springer Nature Link,,Psoriasis,"c diseases by using validated measures at specific time points to track progress toward treatment targets and provide guidance on when to modify treatment [ 3 , 4 ]. In dermatology, various T2T recommendations have been proposed for plaque psoriasis [ 4 , 5 , 6 ], and, more recently, for AD [ 7 , 8 , 9 , 10 , 11 ]. These recommendations are based largely on clinical experience, expert opinion, and consensus. While T2T criteria have been applied to data from phase 3 trials supporting t",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01822-x,Achieving Canadian Treat-to-Target Criteria in Moderate-to-Severe Atopic Dermatitis: A Retrospective Analysis of Outcomes from Real-World Canadian Practice | Dermatology and Therapy | Springer Nature Link,,Eczema,"corded as available at each follow-up visit. The Canadian target criteria have been described elsewhere and are summarized in Fig. 1 [ 9 ]. Briefly, the criteria include meeting a threshold score on one of two clinician-rated measures, the Eczema Area Severity Index (EASI) or the Physician’s Global Assessment (PGA), as well as a threshold score on at least one of three patient-rated scales, the Dermatology Life Quality Index (DLQI), Pruritus Numerical Rating Scale (Pruritus NRS), o",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01822-x,Achieving Canadian Treat-to-Target Criteria in Moderate-to-Severe Atopic Dermatitis: A Retrospective Analysis of Outcomes from Real-World Canadian Practice | Dermatology and Therapy | Springer Nature Link,,Air,"g their treatment modified. On the surface, this might be interpreted as suboptimal treatment for some patients. However, several factors should be considered. The data recorded in this study were limited by the constraints of the questionnaire and the information recorded in patient charts. If, through shared decision-making, the clinician and patient decided against modifying treatment, this information may not have been captured. Staying the course of treatment could have bee",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01822-x,Achieving Canadian Treat-to-Target Criteria in Moderate-to-Severe Atopic Dermatitis: A Retrospective Analysis of Outcomes from Real-World Canadian Practice | Dermatology and Therapy | Springer Nature Link,,4,"and Therapy Aims and scope Submit manuscript Achieving Canadian Treat-to-Target Criteria in Moderate-to-Severe Atopic Dermatitis: A Retrospective Analysis of Outcomes from Real-World Canadian Practice Download PDF Jensen Yeung 1 , 2 , 3 , 4 , Parbeer Grewal 5 , 6 , Mark Legault 7 , Jason Stacey 7 & … Irina Turchin 8 , 9 , 10 Show authors 238 Accesses Explore all metrics Abstract Introduction Treat-to-target (T2T) is a clinical paradigm intended to improve disease outcomes usi",body,False,0
Webpage,https://doi.org/10.5414/cp204719,Dustri Online Services,,Atopic Dermatitis,"tle: Int. Journal of Clinical Pharmacology and Therapeutics , Volume 64 (2026) - July (384 - 388) Prospects for solving difficulties in steroid withdrawal and management supplementing tranilast and roxithromycin in corticosteroid-dependent atopic dermatitis Yasuhiro Horiuchi Division of Dermatology, Tsuruse Orthopedic Clinic, Miyoshi, Saitama, Japan DOI 10.5414/CP204719 Abstract Intractable cases of atopic dermatitis often exhibit recurrent exacerbations, with the primary treatment being topi",body,False,0
Webpage,https://doi.org/10.5414/cp204719,Dustri Online Services,,4,"blishing Policies Online Submission System Dustri TOC Payments About Us Contact Disclaimer Login Search All categories Journal Online Article Dustri Book ISBN: Author: Title: Int. Journal of Clinical Pharmacology and Therapeutics , Volume 64 (2026) - July (384 - 388) Prospects for solving difficulties in steroid withdrawal and management supplementing tranilast and roxithromycin in corticosteroid-dependent atopic dermatitis Yasuhiro Horiuchi Division of Dermatology, Tsuruse Or",body,False,0
Webpage,https://doi.org/10.5021/ad.25.162,:: AD :: Annals of Dermatology,,Atopic Dermatitis,"6 Jun;38(3):183-190. English. Published online Feb 25, 2026. https://doi.org/10.5021/ad.25.162 © 2026 The Korean Dermatological Association and The Korean Society for Investigative Dermatology Original Article Baricitinib for Itch-Dominant Atopic Dermatitis: A 52-week Baricitinib Real-World Experience in Korea Narang Hong , 1 Ho Eun Gwag , 1 So Yun Park , 1 Seok-Jae Heo , 2 Hye Jung Jung , 1 Mi Youn Park , 1 Yu Sung Choi , 3 and Jiyoung Ahn 1 Author information Author notes Copyright and Lice",body,False,0
Webpage,https://doi.org/10.5021/ad.25.162,:: AD :: Annals of Dermatology,,Psoriasis,"is: a randomized clinical trial. JAMA Dermatol 2020;156:1333-1343. PubMed CrossRef Noda S, Suárez-Fariñas M, Ungar B, Kim SJ, de Guzman Strong C, Xu H, et al. The Asian atopic dermatitis phenotype combines features of atopic dermatitis and psoriasis with increased TH17 polarization. J Allergy Clin Immunol 2015;136:1254-1264. PubMed CrossRef Ferrucci S, Casazza G, Angileri L, Tavecchio S, Germiniasi F, Berti E, et al. Clinical response and quality of life in patients with severe atopic",body,False,0
Webpage,https://doi.org/10.5021/ad.25.162,:: AD :: Annals of Dermatology,,Placebo,"POEM and NRS show strong correlation 17 . Patients showed improvements in both lesion severity and itch severity as early as Week 2 of treatment with baricitinib, which were well maintained throughout treatment. When comparing our data to placebo-controlled phase 3 clinical trials of baricitinib monotherapy, namely BREEZE-AD 1 and 2 18 , the percentage change from baseline in Itch NRS at Week 2 of treatment were -30.1 and -23.6 for BREEZE-AD 1 and 2 respectively, and -40.0 for this",body,False,0
Webpage,https://doi.org/10.5021/ad.25.162,:: AD :: Annals of Dermatology,,Eczema,"ts showing mild-to-moderate baseline lesions and moderate-to-severe baseline itch. At Week 16 of baricitinib treatment, there was a 50% reduction in Itch numerical rating scale from baseline, and 50.7% of patients showed 50% improvement in Eczema Area and Severity Index score. The efficacy of baricitinib was also reflected in the patient reported outcomes, with 55%-58% improvements in Patient-Oriented Eczema Measure, Atopic Dermatitis Control Tool, and Dermatology Life Quality Inde",body,False,0
Webpage,https://doi.org/10.5021/ad.25.162,:: AD :: Annals of Dermatology,,Air,"ons and pruritus 1 , 2 . In Korea, AD affects approximately 14% of children and 1%-3% of adults 3 , 4 , 5 . While predominately a pediatric disease, it may persist into or develop in adulthood 2 . Moderate to severe AD can significantly impair quality of life and is frequently refractory to first-line therapies such as emollients, topical corticosteroids (TCS) and topical calcineurin inhibitors 6 , 7 . In such patients, phototherapy and systemic agents are recommended; however,",body,False,0
Webpage,https://doi.org/10.5021/ad.25.162,:: AD :: Annals of Dermatology,,4,"﻿ :: AD :: Annals of Dermatology pISSN 1013-9087 eISSN 2005-3894 Open Access, Peer-reviewed Home About Aims and Scope Editorial Board Best Practice Journal Metrics Journal Information Browse Forthcoming Articles Current Issue Archive AD on AD on For Contributors Information for Authors - How to prepare",body,False,0
Webpage,https://doi.org/10.1038/s41598-026-51441-x,Prenatal maternal antibiotic use increases the risk of childhood eczema: a systematic review and meta-analysis | Scientific Reports,,Atopic Dermatitis,"ncy-related pharmacological alterations to the maternal gut microbiota on offspring health remain unclear. This meta-analysis aimed to evaluate the impact of maternal antibiotic use (either prenatal or intrapartum) on the risk of childhood atopic dermatitis, based on cohort and case-control studies. Literature searches were conducted in EMBASE, PubMed, Cochrane, and Web of Science databases using predefined PICO (patients, intervention, comparison, outcome) criteria. Overall, our meta-analysi",body,False,0
Webpage,https://doi.org/10.1038/s41598-026-51441-x,Prenatal maternal antibiotic use increases the risk of childhood eczema: a systematic review and meta-analysis | Scientific Reports,,Eczema,"Prenatal maternal antibiotic use increases the risk of childhood eczema: a systematic review and meta-analysis | Scientific Reports Skip to main content Thank you for visiting nature.com. You are using a browser version with limited support for CSS. To obtain the best experience, we recommend you use a more up",body,False,0
Webpage,https://doi.org/10.1038/s41598-026-51441-x,Prenatal maternal antibiotic use increases the risk of childhood eczema: a systematic review and meta-analysis | Scientific Reports,,Air,"se note there may be errors present which affect the content, and all legal disclaimers apply. Subjects Diseases Health care Medical research Microbiology Risk factors Abstract Early-life disruption of microbiome development is known to impair health; however, the long-term effects of pregnancy-related pharmacological alterations to the maternal gut microbiota on offspring health remain unclear. This meta-analysis aimed to evaluate the impact of maternal antibiotic use (either p",body,False,0
Webpage,https://doi.org/10.1038/s41598-026-51441-x,Prenatal maternal antibiotic use increases the risk of childhood eczema: a systematic review and meta-analysis | Scientific Reports,,4,"access Published: 08 May 2026 Prenatal maternal antibiotic use increases the risk of childhood eczema: a systematic review and meta-analysis Szilárd Petrás 1 , Bettina Vargáné Szabó 1 , Tivadar Kiss 2 , Muh.Akbar Bahar 3 , Dezső Csupor 1 , 4 & … Barbara Tóth 1 Show authors Scientific Reports ( 2026 ) Cite this article Save article View saved research 1237 Accesses 1 Altmetric Metrics details We are providing an unedited version of this manuscript to give early access to its fi",body,False,0
Webpage,https://doi.org/10.1007/s00210-026-05546-9,A real-world disproportionality analysis of dupilumab safety in children aged 0–5 years with atopic dermatitis | Naunyn-Schmiedeberg's Archives of Pharmacology | Springer Nature Link,,Atopic Dermatitis,A real-world disproportionality analysis of dupilumab safety in children aged 0-5 years with atopic dermatitis | Naunyn-Schmiedeberg's Archives of Pharmacology | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track your research Search Saved research Cart Home Naunyn-Schmiedeberg's Archives of Pha,body,False,0
Webpage,https://doi.org/10.1007/s00210-026-05546-9,A real-world disproportionality analysis of dupilumab safety in children aged 0–5 years with atopic dermatitis | Naunyn-Schmiedeberg's Archives of Pharmacology | Springer Nature Link,,Placebo,"matitis in infants, children, adolescents, and adults. Am J Clin Dermatol. https://doi.org/10.1007/s40257-025-00952-w Article PubMed PubMed Central Google Scholar Mennini M, Dahdah L, Fiocchi A (2017) Two phase 3 trials of dupilumab versus placebo in atopic dermatitis. New Engl J Med 376:1090 Newbould V, Le Meur S, Goedecke T et al (2017) Medication errors: A characterisation of spontaneously reported cases in EudraVigilance. Drug Saf 40(12):1241-1248 Article PubMed PubMed Central G",body,False,0
Webpage,https://doi.org/10.1007/s00210-026-05546-9,A real-world disproportionality analysis of dupilumab safety in children aged 0–5 years with atopic dermatitis | Naunyn-Schmiedeberg's Archives of Pharmacology | Springer Nature Link,,Eczema,"evel, skin and subcutaneous tissue disorders ( n = 2,609; ROR 12.92) and eye disorders ( n = 463; ROR 5.63) met predefined signal criteria across all four algorithms. At PT level, high-frequency events included pruritus, dry skin, rash and eczema and medication-use issues such as incorrect dose and inappropriate schedule. High-disproportionality PTs included eyelid exfoliation, eyelid skin dryness, dry eye, ocular hyperaemia and skin-barrier-related PTs such as skin fissures and sk",body,False,0
Webpage,https://doi.org/10.1007/s00210-026-05546-9,A real-world disproportionality analysis of dupilumab safety in children aged 0–5 years with atopic dermatitis | Naunyn-Schmiedeberg's Archives of Pharmacology | Springer Nature Link,,4,"n valid dates were available. A total of 2,798 reports were identified (median age 3 years; 57.6% male), of which 187 (6.7%) were serious. At SOC level, skin and subcutaneous tissue disorders ( n = 2,609; ROR 12.92) and eye disorders ( n = 463; ROR 5.63) met predefined signal criteria across all four algorithms. At PT level, high-frequency events included pruritus, dry skin, rash and eczema and medication-use issues such as incorrect dose and inappropriate schedule. High-dispr",body,False,0
Webpage,https://doi.org/10.1007/s12325-026-03606-3,Summary of Research: Dupilumab Safety for Treating Infants to Adults with Moderate-to-Severe Atopic Dermatitis | Advances in Therapy | Springer Nature Link,,Atopic Dermatitis,Summary of Research: Dupilumab Safety for Treating Infants to Adults with Moderate-to-Severe Atopic Dermatitis | Advances in Therapy | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track your research Search Saved research Cart Home Advances in Therapy Article Summary of Research: Dupilumab Safet,body,False,0
Webpage,https://doi.org/10.1007/s12325-026-03606-3,Summary of Research: Dupilumab Safety for Treating Infants to Adults with Moderate-to-Severe Atopic Dermatitis | Advances in Therapy | Springer Nature Link,,Placebo,"erm treatment, it is important to understand the short- and long-term treatment risks. This summary provides a plain-language overview of the original article, which evaluated the side effects reported by patients who received dupilumab or placebo (inactive treatment) for up to 5 years in 8 clinical trials. Side effect rates were similar between dupilumab and placebo in short-term studies in all age groups. There was no increase in the number of reported side effects with long-term",body,False,0
Webpage,https://doi.org/10.1007/s12325-026-03606-3,Summary of Research: Dupilumab Safety for Treating Infants to Adults with Moderate-to-Severe Atopic Dermatitis | Advances in Therapy | Springer Nature Link,,Air,", MPH, of Regeneron Pharmaceuticals Inc. for their coordination and critical review of the manuscript. Medical writing support, under the direction of the authors, was provided by Ekaterina Semenova, PhD, of the Publications and Medical Affairs Division of Omnicom Health Medical Communications, funded by Sanofi and Regeneron Pharmaceuticals Inc. in accordance with the Good Publication Practice (GPP2022) guidelines. Funding Sponsored by Sanofi and Regeneron Pharmaceuticals Inc. T",body,False,0
Webpage,https://doi.org/10.1007/s12325-026-03606-3,Summary of Research: Dupilumab Safety for Treating Infants to Adults with Moderate-to-Severe Atopic Dermatitis | Advances in Therapy | Springer Nature Link,,4,"Therapy Aims and scope Submit manuscript Summary of Research: Dupilumab Safety for Treating Infants to Adults with Moderate-to-Severe Atopic Dermatitis Download PDF Richard G. Langley 1 , Guy Gherardi 2 , Anna Coleman 3 , Marius Ardeleanu 4 , Ainara Rodríguez-Marco 5 , Stephane Levy 4 , Ashish Bansal 4 , Zhen Chen 4 , Ana B. Rossi 6 , Brad Shumel ORCID: orcid.org/0000-0002-9285-8164 4 & … Faisal A. Khokhar 4 Show authors 1415 Accesses Explore all metrics Abstract This is a su",body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1870289,Frontiers | Is Kaposi’s sarcoma the end of the OX40/OX40L axis in atopic dermatitis?,,Atopic Dermatitis,Frontiers | Is Kaposi’s sarcoma the end of the OX40/OX40L axis in atopic dermatitis? Frontiers in Immunology About us About us Who we are Mission and values History Leadership Awards Impact and progress Frontiers' impact Our annual reports Thought leadership Publishing model How we publish Open access Quality and research,body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1870289,Frontiers | Is Kaposi’s sarcoma the end of the OX40/OX40L axis in atopic dermatitis?,,Psoriasis,/all.70252 . PMID: Pubmed Abstract CrossRef Google Scholar View reference in article 8 Fujita H Shemer A Suarez-Farinas M Johnson-Huang LM Tintle S Cardinale I et al . Lesional dendritic cells in patients with chronic atopic dermatitis and psoriasis exhibit parallel ability to activate T-cell subsets . J Allergy Clin Immunol . ( 2011 ) 128 : 574-82 . doi: 10.1016/j.jaci.2011.05.016 . PMID: Pubmed Abstract CrossRef Google Scholar View reference in article 9 Suarez-Farinas M Dhingra N G,body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1870289,Frontiers | Is Kaposi’s sarcoma the end of the OX40/OX40L axis in atopic dermatitis?,,Placebo,"response. Rocatinlimab showed that OX40 targeting could translate into meaningful clinical benefit in AD ( 12 - 14 ). In phase 2b, the most active regimens produced adjusted mean EASI reductions of 50-61% at week 16, compared with 15% for placebo ( 13 ). This was then further confirmed in phase 3 ( 22 , 23 ). In HORIZON monotherapy, week-24 vIGA-AD 0/1 and EASI-75 rates were 19.3% and 32.8%, compared with 6.6% and 13.7% for placebo, with improvement also observed in itch, pain, qua",body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1870289,Frontiers | Is Kaposi’s sarcoma the end of the OX40/OX40L axis in atopic dermatitis?,,Eczema,"its manufacturer, is not guaranteed or endorsed by the publisher. Abbreviations AD, atopic dermatitis; AIDS, acquired immunodeficiency syndrome; BPE, barely perceptible erythema; CD, cluster of differentiation; CMV, cytomegalovirus; EASI, Eczema Area and Severity Index; EBV, Epstein-Barr virus; EU, European Union; HHV-8, human herpesvirus 8; IFN-γR1, interferon-gamma receptor 1; JAK, Janus kinase; OX40L, OX40 ligand; PP-NRS, Peak Pruritus Numeric Rating Scale; Q4W, every 4 weeks;",body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1870289,Frontiers | Is Kaposi’s sarcoma the end of the OX40/OX40L axis in atopic dermatitis?,,Air,and values History Leadership Awards Impact and progress Frontiers' impact Our annual reports Thought leadership Publishing model How we publish Open access Quality and research integrity Peer review Research Topics Publish your data with FAIR² Fee policy Services Societies National consortia Institutional partnerships Collaborators More from Frontiers Frontiers Forum Frontiers Planet Prize Press office Sustainability Career opportunities Contact us All journals All articles Sub,body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1870289,Frontiers | Is Kaposi’s sarcoma the end of the OX40/OX40L axis in atopic dermatitis?,,4,Frontiers | Is Kaposi’s sarcoma the end of the OX40/OX40L axis in atopic dermatitis? Frontiers in Immunology About us About us Who we are Mission and values History Leadership Awards Impact and progress Frontiers' impact Our annual reports Thought leadership Publishing model How we publish,body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01746-6,"Efficacy and Safety of the PD-1 Agonist JNJ-67484703 in Participants with Atopic Dermatitis: Phase 2a, Randomized, Double-Blind, Placebo-Controlled Trial Results | Dermatology and Therapy | Springer Nature Link",,Atopic Dermatitis,"Efficacy and Safety of the PD-1 Agonist JNJ-67484703 in Participants with Atopic Dermatitis: Phase 2a, Randomized, Double-Blind, Placebo-Controlled Trial Results | Dermatology and Therapy | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track your research Search Saved research",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01746-6,"Efficacy and Safety of the PD-1 Agonist JNJ-67484703 in Participants with Atopic Dermatitis: Phase 2a, Randomized, Double-Blind, Placebo-Controlled Trial Results | Dermatology and Therapy | Springer Nature Link",,Psoriasis,"s after treatment with antidepressants. Two other participants discontinued the study due to TEAEs: one participant in the placebo group experienced moderate worsening of AD, and one participant in the JNJ-67484703 group was diagnosed with psoriasis that required treatment. No deaths or adverse events of special interest were reported during the study. Immunogenicity and Pharmacodynamics Through week 36, treatment-emergent antibodies to JNJ-67484703 were detected in two of 32 particip",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01746-6,"Efficacy and Safety of the PD-1 Agonist JNJ-67484703 in Participants with Atopic Dermatitis: Phase 2a, Randomized, Double-Blind, Placebo-Controlled Trial Results | Dermatology and Therapy | Springer Nature Link",,Placebo,"Efficacy and Safety of the PD-1 Agonist JNJ-67484703 in Participants with Atopic Dermatitis: Phase 2a, Randomized, Double-Blind, Placebo-Controlled Trial Results | Dermatology and Therapy | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track your research Search Saved research Cart Home Dermatology and Therapy Article Eff",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01746-6,"Efficacy and Safety of the PD-1 Agonist JNJ-67484703 in Participants with Atopic Dermatitis: Phase 2a, Randomized, Double-Blind, Placebo-Controlled Trial Results | Dermatology and Therapy | Springer Nature Link",,Eczema,"cell death protein 1 (PD-1)-agonizing/depleting humanized immunoglobulin G1 antibody, as a novel therapeutic approach in patients with AD. Methods In this phase 2a, double-blind, placebo-controlled study, adults with moderate-to-severe AD (Eczema Area and Severity Index [EASI] score ≥ 16) and an inadequate response to standard treatments were randomized (2:1) to receive JNJ-67484703 (3 mg/kg) or placebo by subcutaneous injection for 12 weeks. The primary endpoint was the proportion",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01746-6,"Efficacy and Safety of the PD-1 Agonist JNJ-67484703 in Participants with Atopic Dermatitis: Phase 2a, Randomized, Double-Blind, Placebo-Controlled Trial Results | Dermatology and Therapy | Springer Nature Link",,4,"Efficacy and Safety of the PD-1 Agonist JNJ-67484703 in Participants with Atopic Dermatitis: Phase 2a, Randomized, Double-Blind, Placebo-Controlled Trial Results | Dermatology and Therapy | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with u",body,False,0
Webpage,https://doi.org/10.1186/s12916-026-04952-3,Anti-IL-4Rα antibody SHR-1819 for moderate-to-severe atopic dermatitis: a randomized phase 2 study | BMC Medicine | Springer Nature Link,,Atopic Dermatitis,Anti-IL-4Rα antibody SHR-1819 for moderate-to-severe atopic dermatitis: a randomized phase 2 study | BMC Medicine | Springer Nature Link Skip to main content Advertisement BMC journals have moved to Springer Nature Link. Learn more about website changes. Log in Menu Find a journal Publish with us Track your r,body,False,0
Webpage,https://doi.org/10.1186/s12916-026-04952-3,Anti-IL-4Rα antibody SHR-1819 for moderate-to-severe atopic dermatitis: a randomized phase 2 study | BMC Medicine | Springer Nature Link,,Placebo,"ndex (EASI) score ≥ 16, an Investigator’s Global Assessment (IGA) score ≥ 3, and ≥ 10% body surface area affected by AD were randomized (1:1:1:1) to receive SHR-1819 at 300 mg every 2 weeks (Q2W), 600 mg Q2W, 600 mg every 4 weeks (Q4W), or placebo for 16 weeks. Patients were required to use topical moisturizer at least 7 days before randomization, twice daily, and continuously throughout the entire study period. Primary endpoint was the proportion of patients achieving a ≥ 75% reduc",body,False,0
Webpage,https://doi.org/10.1186/s12916-026-04952-3,Anti-IL-4Rα antibody SHR-1819 for moderate-to-severe atopic dermatitis: a randomized phase 2 study | BMC Medicine | Springer Nature Link,,Eczema,"el monoclonal antibody targeting IL-4Rα, developed for the treatment of type 2 inflammatory diseases such as atopic dermatitis (AD). This phase 2 study aimed to evaluate SHR-1819 for treating moderate-to-severe AD. Methods Patients with an Eczema Area and Severity Index (EASI) score ≥ 16, an Investigator’s Global Assessment (IGA) score ≥ 3, and ≥ 10% body surface area affected by AD were randomized (1:1:1:1) to receive SHR-1819 at 300 mg every 2 weeks (Q2W), 600 mg Q2W, 600 mg ever",body,False,0
Webpage,https://doi.org/10.1186/s12916-026-04952-3,Anti-IL-4Rα antibody SHR-1819 for moderate-to-severe atopic dermatitis: a randomized phase 2 study | BMC Medicine | Springer Nature Link,,4,Anti-IL-4Rα antibody SHR-1819 for moderate-to-severe atopic dermatitis: a randomized phase 2 study | BMC Medicine | Springer Nature Link Skip to main content Advertisement BMC journals have moved to Springer Nature Link. Learn more about website cha,body,False,0
Webpage,https://doi.org/10.3389/fmed.2026.1845534,"Frontiers | Efficacy and safety of MuShengshu in the treatment of mild-to-moderate atopic dermatitis: protocol for a randomized, double-blind, placebo-controlled trial",,Atopic Dermatitis,"Frontiers | Efficacy and safety of MuShengshu in the treatment of mild-to-moderate atopic dermatitis: protocol for a randomized, double-blind, placebo-controlled trial Frontiers in Medicine About us About us Who we are Mission and values History Leadership Awards Impact and progress Frontiers' impact Our annual reports Thought leadership",body,False,0
Webpage,https://doi.org/10.3389/fmed.2026.1845534,"Frontiers | Efficacy and safety of MuShengshu in the treatment of mild-to-moderate atopic dermatitis: protocol for a randomized, double-blind, placebo-controlled trial",,Psoriasis,"ras Dermatol . ( 2017 ) 92 : 736 - 8 . doi: 10.1590/abd1806-4841.20176049 , Pubmed Abstract CrossRef Google Scholar 17. Wang J Zhang CS Zhang AL Chen H Xue CC Lu C . Adding Chinese herbal medicine bath therapy to conventional therapies for psoriasis vulgaris: a systematic review with meta-analysis of randomised controlled trials . Phytomedicine . ( 2024 ) 128 : 155381 . doi: 10.1016/j.phymed.2024.155381 , Pubmed Abstract CrossRef Google Scholar 18. Jung SW Park GH Kim E Yoo KM Kim HW",body,False,0
Webpage,https://doi.org/10.3389/fmed.2026.1845534,"Frontiers | Efficacy and safety of MuShengshu in the treatment of mild-to-moderate atopic dermatitis: protocol for a randomized, double-blind, placebo-controlled trial",,Placebo,"Frontiers | Efficacy and safety of MuShengshu in the treatment of mild-to-moderate atopic dermatitis: protocol for a randomized, double-blind, placebo-controlled trial Frontiers in Medicine About us About us Who we are Mission and values History Leadership Awards Impact and progress Frontiers' impact Our annual reports Thought leadership Publishing model How we publish Open access Qualit",body,False,0
Webpage,https://doi.org/10.3389/fmed.2026.1845534,"Frontiers | Efficacy and safety of MuShengshu in the treatment of mild-to-moderate atopic dermatitis: protocol for a randomized, double-blind, placebo-controlled trial",,Eczema,"hich will be applied twice daily for 2 weeks. Additionally, all patients will receive urea ointment twice daily for 4 weeks. The primary outcome indicator is EASI 50 , defined as the proportion of patients achieving ≥50% improvement in the Eczema Area and Severity Index (EASI) score at week 4 from baseline. The secondary outcome indicators include the EASI, Visual Analogue Scale (VAS), Investigator’s Global Assessment (IGA), and Dermatology Life Quality Index (DLQI), which will be",body,False,0
Webpage,https://doi.org/10.3389/fmed.2026.1845534,"Frontiers | Efficacy and safety of MuShengshu in the treatment of mild-to-moderate atopic dermatitis: protocol for a randomized, double-blind, placebo-controlled trial",,Air,and values History Leadership Awards Impact and progress Frontiers' impact Our annual reports Thought leadership Publishing model How we publish Open access Quality and research integrity Peer review Research Topics Publish your data with FAIR² Fee policy Services Societies National consortia Institutional partnerships Collaborators More from Frontiers Frontiers Forum Frontiers Planet Prize Press office Sustainability Career opportunities Contact us All journals All articles Sub,body,False,0
Webpage,https://doi.org/10.3389/fmed.2026.1845534,"Frontiers | Efficacy and safety of MuShengshu in the treatment of mild-to-moderate atopic dermatitis: protocol for a randomized, double-blind, placebo-controlled trial",,4,"delines Publishing fees Submission checklist Contact editorial office Submit your research Search STUDY PROTOCOL article Front. Med. , 21 May 2026 Sec. Family Medicine and Primary Care Volume 13 - 2026 | https://doi.org/10.3389/fmed.2026.1845534 Published in Frontiers in Medicine Family Medicine and Primary Care 3.6 impact factor 5.4 citescore Part of a Research Topic Traditional Therapies for Autoimmune and Allergic Diseases: Evidence Mapping and Mechanisms Submission open 26",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01793-z,Efficacy of Upadacitinib in Patients with Atopic Dermatitis of the Head and Neck Region | Dermatology and Therapy | Springer Nature Link,,Atopic Dermatitis,Efficacy of Upadacitinib in Patients with Atopic Dermatitis of the Head and Neck Region | Dermatology and Therapy | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track your research Search Saved research Cart Home Dermatology and Therapy Article,body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01793-z,Efficacy of Upadacitinib in Patients with Atopic Dermatitis of the Head and Neck Region | Dermatology and Therapy | Springer Nature Link,,Placebo,Christopher G. Bunick ORCID: orcid.org/0000-0002-4011-8308 9 Show authors 1118 Accesses Explore all metrics Abstract Introduction Head and neck atopic dermatitis (AD) is difficult to treat. We evaluated the efficacy of upadacitinib versus placebo in patients with head and neck AD in a post hoc analysis of Measure Up 1 (NCT03569293) and Measure Up 2 (NCT03607422). Methods Patients with head and neck AD (overall and stratified by baseline head and neck Eczema Area and Severity Index,body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01793-z,Efficacy of Upadacitinib in Patients with Atopic Dermatitis of the Head and Neck Region | Dermatology and Therapy | Springer Nature Link,,Eczema,"of upadacitinib versus placebo in patients with head and neck AD in a post hoc analysis of Measure Up 1 (NCT03569293) and Measure Up 2 (NCT03607422). Methods Patients with head and neck AD (overall and stratified by baseline head and neck Eczema Area and Severity Index [EASI]) received upadacitinib 15 mg, upadacitinib 30 mg, or placebo. Efficacy assessments included achievement of stringent targets (head and neck EASI ≤ 0.3 [almost clear], EASI 90 [near-complete clearance], EASI 1",body,False,0
Webpage,https://doi.org/10.1007/s13555-026-01793-z,Efficacy of Upadacitinib in Patients with Atopic Dermatitis of the Head and Neck Region | Dermatology and Therapy | Springer Nature Link,,Air,"nical Immunology and Allergy, Department of Medicine, McMaster University, Hamilton, ON, Canada Vipul Jain North Campus, Kyoto Prefectural University of Medicine, Kyoto, Japan Norito Katoh Department of Dermatology, Hospital Aleman, Buenos Aires, Argentina Paula C. Luna Dermatology Department, Hospital Vital Alvarez Buylla, Mieres, Asturias, Spain Pablo Coto Segura AbbVie Inc., North Chicago, IL, USA Michael Lane, Ayman Grada & Alvaro Moreira Department of Dermatology and Progra",body,False,0
